left
-0.02871025,1.311901,0.4256915
0,0,0
-0.00353163,0.00173378,0.001857227
-0.00702514,0.003584266,0.00356438
-0.01068887,0.005355597,0.005476353
-0.01400683,0.006720901,0.007076654
-0.01748447,0.008271337,0.008822242
-0.02085078,0.009489059,0.01053336
-0.02412494,0.01062465,0.01217606
-0.02715514,0.01193738,0.01375875
-0.02991397,0.01314807,0.01501128
-0.03279382,0.01435459,0.01635911
-0.03503025,0.01567101,0.01729032
-0.03757911,0.01691699,0.01848145
-0.03949194,0.01809478,0.01942202
-0.04110419,0.01903582,0.02024941
-0.0427386,0.01977754,0.02085569
-0.04425849,0.02067721,0.0215651
-0.04593572,0.02149379,0.02219023
-0.04853284,0.02252591,0.02299318
-0.05100093,0.02339482,0.02354813
-0.05302448,0.02423048,0.02381515
-0.05474029,0.02531648,0.02399754
-0.05581733,0.02637267,0.02405643
-0.05670885,0.0273509,0.02371804
-0.05754017,0.02844143,0.02354329
-0.0585268,0.02949929,0.02315059
-0.0592307,0.03029299,0.02297963
-0.06018534,0.03096175,0.02251544
-0.06147746,0.03197944,0.02226672
-0.06204451,0.03253126,0.02209482
-0.06309804,0.03330243,0.02135326
-0.06393047,0.03389144,0.02096282
-0.06457691,0.03462493,0.01997115
-0.06505216,0.03494787,0.01950778
-0.06533454,0.03544009,0.01897862
-0.0654778,0.03559113,0.01798159
-0.06567847,0.03593421,0.01730117
-0.06576908,0.03641069,0.01657573
-0.06520167,0.03712559,0.0155183
-0.06421758,0.03763366,0.01426754
-0.06362577,0.03842473,0.01324105
-0.06196182,0.0395093,0.01166055
-0.06012931,0.04098535,0.01026237
-0.05810707,0.04252481,0.008637361
-0.05639884,0.04381824,0.007297243
-0.05391318,0.04584336,0.005625532
-0.05070138,0.04809713,0.003747026
-0.04809544,0.05021536,0.002098656
-0.04468656,0.05285597,0.0001769921
-0.04016845,0.05563164,-0.001339757
-0.03553151,0.05847311,-0.00309069
-0.03012913,0.06135392,-0.004792228
-0.02421768,0.06445456,-0.00633917
-0.01742353,0.06771028,-0.008254553
-0.009642161,0.0708313,-0.009185153
-0.001135823,0.07407022,-0.01029609
0.008817728,0.07624197,-0.01104449
0.01953861,0.07833958,-0.01112973
0.0309838,0.08022237,-0.01131134
0.04356261,0.0814352,-0.01064458
0.05780666,0.08190894,-0.00935979
0.07243142,0.08144975,-0.008664265
0.08639799,0.08094156,-0.007282868
0.09993485,0.08049893,-0.006008565
0.1151173,0.07778144,-0.004113263
0.1300907,0.07540154,-0.002226295
0.1430517,0.07287645,-0.0009348956
0.1565963,0.07014763,0.0005972024
0.169867,0.06777,0.001917173
0.1821552,0.06476414,0.002597776
0.1936909,0.06221175,0.002878131
0.2049431,0.05918813,0.002826877
0.2151192,0.05642819,0.002866371
0.2247093,0.05314422,0.00294915
0.2331109,0.05018997,0.003295616
0.2413497,0.0475595,0.003764715
0.2481532,0.04474843,0.004536429
0.252902,0.04241848,0.004932679
0.2584161,0.03988039,0.00544293
0.2637089,0.03750467,0.006304385
0.2695006,0.03509498,0.006867614
0.273456,0.03336477,0.00754241
0.2777857,0.03147745,0.008203898
0.2814721,0.03005695,0.008389128
0.2845729,0.02894187,0.009383495
0.288314,0.02785325,0.009304427
0.2909978,0.02701807,0.009151815
0.292535,0.02712512,0.00722114
0.2945917,0.02676034,0.005750962
0.2963574,0.02645636,0.004250271
0.2978939,0.02618265,0.00282871
0.299407,0.02591681,0.001566541
0.3011509,0.02578974,0.0004315844
0.3026076,0.02561808,-0.0002737729
0.3040001,0.02532625,-0.001133482
0.3053356,0.02502966,-0.001539316
0.3065097,0.02472353,-0.001783145
0.3077455,0.02451944,-0.002075484
0.3086892,0.02417898,-0.001855667
0.3098605,0.02404118,-0.002034916
0.3108092,0.02373862,-0.001901923
0.3117428,0.02349603,-0.001805364
0.3126474,0.02319479,-0.001662853
0.3133101,0.02297187,-0.001255278
0.3139728,0.02285802,-0.0009301141
0.3145369,0.02278626,-0.0007720084
0.314851,0.02257681,-0.0006337925
0.3153095,0.02254093,-0.0005750969
0.3157736,0.02270293,-0.0002821764
0.3162899,0.02267742,-0.0003395775
0.3167086,0.02274156,-0.0004626216
0.31712,0.0228337,-0.0003020693
0.3174956,0.02289665,-0.0004030154
0.3178479,0.02272987,-0.0005146069
0.318223,0.02270961,-0.0004760608
0.3185864,0.02265465,-0.0003867993
0.3189618,0.02263355,-0.000278279
0.3192883,0.02254391,-0.0001079337
0.3196408,0.022542,-0.0001179781
0.3199999,0.02246356,5.367067E-10
right
0.04383707,1.24697,0.3076034
0,0,0
-0.001458096,-0.000150919,-0.001914072
-0.002882382,-0.0007941723,-0.00433783
-0.004210651,-0.0007603168,-0.005770219
-0.005820788,-0.0008606911,-0.007742452
-0.007416847,-0.0009438992,-0.009678919
-0.008881163,-0.0005170107,-0.01164991
