left
-0.2694431,1.343286,0.2562225
0,0,0
-0.0003994219,8.046627E-05,-0.0008426037
-0.0009165897,0.0001119375,-0.001424941
-0.001372543,0.0002269745,-0.002385357
-0.001740344,3.385544E-05,-0.003116607
-0.002093904,6.556511E-05,-0.004067916
-0.002497691,-0.0001370907,-0.004797122
-0.002738608,-0.0002228022,-0.005767505
-0.002863028,-0.0003281832,-0.006750621
-0.002752262,-0.0007001162,-0.007725683
-0.002596253,-0.0008234978,-0.008799075
-0.002252447,-0.001188517,-0.009726143
-0.001433426,-0.001465082,-0.01084037
-0.0005803002,-0.001977801,-0.01155527
0.0007231132,-0.002369642,-0.01244196
0.002445998,-0.002829552,-0.01317428
0.004421055,-0.003449202,-0.01342661
0.007089175,-0.003946066,-0.01380256
0.0102026,-0.004529238,-0.0139342
0.01399144,-0.004948258,-0.01413496
0.01820779,-0.005182266,-0.013904
0.02242252,-0.005474567,-0.01415903
0.0292122,-0.005494356,-0.01436907
0.03484081,-0.005683303,-0.01464201
0.04308137,-0.006271124,-0.01458467
0.05116475,-0.006602645,-0.01475659
0.0593624,-0.007547855,-0.01439134
0.06867714,-0.008505583,-0.01457793
0.07715578,-0.01002049,-0.01499566
0.08643561,-0.01126504,-0.015092
0.09595294,-0.01269436,-0.01504184
0.10566,-0.01458621,-0.01397173
0.1159257,-0.01642835,-0.01321249
0.1277337,-0.01943183,-0.01217352
0.1392197,-0.02178311,-0.01088565
0.1507244,-0.02451921,-0.008986968
0.1623989,-0.02707589,-0.007692982
0.1755103,-0.03068709,-0.005826551
0.1884787,-0.0347333,-0.004101021
0.2006458,-0.03870869,-0.002578393
0.2132911,-0.04292572,-0.001029589
0.2267382,-0.04729629,0.0007936925
0.2404742,-0.05166948,0.002760087
0.2543653,-0.05637085,0.004981463
0.2685362,-0.06123614,0.00704675
0.2819771,-0.06632066,0.008756258
0.2954402,-0.07167435,0.009952915
0.3076728,-0.07840395,0.01009382
0.3205707,-0.08422923,0.01097149
0.3328468,-0.09062362,0.01153916
0.3449486,-0.09797513,0.009705426
0.3573616,-0.103973,0.01051754
0.3694963,-0.1106341,0.007345607
0.381549,-0.116092,0.007139547
0.3938564,-0.122664,0.005987991
0.4061141,-0.1269758,0.005423925
0.4188679,-0.1311831,0.005212554
0.4309721,-0.1360185,0.004174606
0.4430077,-0.1397144,0.003956334
0.4545641,-0.1437451,0.002708592
0.4662223,-0.1467433,0.001861633
0.4775811,-0.1496822,0.0007302731
0.4891354,-0.1528803,7.613373E-09
right
-0.1697268,1.308513,-0.02245593
0,0,0
0.000324631,-0.0001122952,0.0004532061
0.0003535208,-0.0001404285,0.000463059
0.001001527,-0.0006358624,0.0001796715
0.001000811,-0.0006966591,0.0003589268
0.001117755,-0.000659585,0.0003325533
0.00116954,-0.0005192757,0.0002710153
0.0012785,-0.0005333424,0.000324206
0.001373807,-0.0001966953,-4.034931E-05
0.00118699,0.0002242327,0.0001423865
0.001068148,0.0008177757,-0.0001523665
0.0005181943,0.001600266,-0.0005006343
0.0003336298,0.002260208,-0.0007106397
0.0002716282,0.00299716,4.564068E-05
7.666679E-05,0.003665686,9.411731E-05
-6.965947E-05,0.004308224,0.0006057337
0.0001594208,0.004782915,0.001645708
-0.0001694659,0.005896091,0.002587588
-0.0004295298,0.007103205,0.003996209
-0.0002329972,0.008098364,0.004970713
0.0004195826,0.008963108,0.005720761
0.001554197,0.009836555,0.0070707
0.003589588,0.01118374,0.008041749
0.005272784,0.01247346,0.008906525
0.008694189,0.01420712,0.009866758
0.0135209,0.01637316,0.01051651
0.01999843,0.01888418,0.01126882
0.03032113,0.02370644,0.01167746
0.03841819,0.02774251,0.01230557
0.05259371,0.0358634,0.01378417
0.06667349,0.04337573,0.01526803
0.08084604,0.05021322,0.01659957
0.1029622,0.05896056,0.01929453
0.1245613,0.06668925,0.0214576
0.1510626,0.0739212,0.02453426
0.175407,0.07975459,0.0253487
0.2044089,0.08498001,0.02738104
0.2411698,0.08834791,0.0273681
0.2783369,0.0916332,0.02373455
0.3160203,0.09347701,0.02015901
0.3573009,0.09523678,0.01772648
0.3999985,0.0958029,0.01073794
0.4399665,0.09656847,0.00461044
0.4831717,0.09409952,-0.005754594
0.5239314,0.08531857,-0.02294896
0.5575514,0.08142257,-0.03805862
0.5854004,0.07654786,-0.05222139
0.611962,0.07311296,-0.06778555
0.6275826,0.06694198,-0.07925553
0.6366941,0.05948651,-0.08530993
0.6401007,0.05081642,-0.08282842
0.64614,0.0447731,-0.07942593
0.6507312,0.04449439,-0.07173948
0.6514112,0.04975975,-0.05845607
0.6532636,0.05919838,-0.04734004
0.65527,0.06991005,-0.03849119
0.655958,0.07732534,-0.03196332
0.6563695,0.08269739,-0.02472917
0.6600879,0.0818336,-0.02020286
0.664371,0.07833242,-0.01573962
0.6666021,0.07505298,-0.009042055
0.669593,0.0705092,-0.005988615
0.6714283,0.06652808,-2.249439E-09
