left
-0.4483847,1.123663,0.05788106
0,0,0
0.005476301,-0.001328468,0.003693359
0.01114538,-0.003071904,0.007630413
0.01796419,-0.005209804,0.01202645
0.02624823,-0.007679105,0.01676602
0.03424164,-0.009830236,0.02097114
0.04574623,-0.01230216,0.02658512
0.06146616,-0.01188958,0.03074712
0.07592537,-0.01054871,0.03393719
0.09150767,-0.009097576,0.03788826
0.1080314,-0.00766778,0.04238626
0.1261631,-0.006854534,0.04829127
0.1444283,-0.00506103,0.05391585
0.1632592,-0.002955914,0.05886058
0.1837291,-0.0004081726,0.06402158
0.2040129,0.003657579,0.06826955
0.2286575,0.008543968,0.07341656
0.2473736,0.01199508,0.07789474
0.2693052,0.01824093,0.081269
0.292903,0.02595353,0.08404954
0.315799,0.03349698,0.08492683
0.3398388,0.04127502,0.08616327
0.3643965,0.05094099,0.0848793
0.3880867,0.0589205,0.08574395
0.4136977,0.07023025,0.0841889
0.4373936,0.08175981,0.08212478
0.4612674,0.09302831,0.08125222
0.4854172,0.1047292,0.07914302
0.5105812,0.1160543,0.0783654
0.5347863,0.1271067,0.07747778
0.5603504,0.1386153,0.07662591
0.5862705,0.1501148,0.07606075
0.6130605,0.160388,0.0765546
0.6397029,0.1713252,0.07690519
0.6678865,0.1821425,0.0765912
0.6953143,0.1920209,0.07527649
0.7270736,0.2042882,0.06952772
0.7518722,0.212368,0.06487351
0.7796379,0.2210622,0.05973502
0.8068896,0.2299187,0.0547365
0.8345006,0.2382975,0.05049426
0.8608237,0.2444994,0.04694439
0.8869565,0.2501501,0.04383562
0.9123161,0.2555875,0.04192953
0.9353561,0.2594206,0.04300696
0.9594523,0.2647691,0.04183167
0.9788545,0.2698576,0.04291858
0.9924634,0.2748203,0.04385031
1.006024,0.279897,0.04274994
1.017492,0.2844753,0.04046023
1.02702,0.2885323,0.03637239
1.034043,0.2930038,0.03080489
1.040353,0.2967392,0.02571276
1.046127,0.2995764,0.02152017
1.052837,0.3020306,0.01794922
1.058827,0.3038664,0.01471734
1.064062,0.3059514,0.01054654
1.067708,0.3085319,0.004952607
1.069915,0.3107786,2.374391E-08
right
-0.3064984,1.251071,0.5234734
0,0,0
-0.0007057145,-9.059906E-06,0.001761486
-0.001818007,-9.191036E-05,0.003499696
-0.002278612,-0.0004546642,0.00551373
-0.002239255,-0.0005694628,0.007500463
-0.002052548,-0.0007095337,0.009351462
-0.0007208877,-0.0009372234,0.01160421
0.0006628946,-0.001214027,0.01385318
0.002495034,-0.00167346,0.01614111
0.005157621,-0.001980305,0.01858167
0.008368756,-0.002542257,0.02109958
0.01256755,-0.002951264,0.02358876
0.01766637,-0.00330925,0.02612784
0.02331501,-0.003775954,0.0285689
0.02990786,-0.004397631,0.03100764
0.03792711,-0.005260706,0.03312438
0.04517462,-0.006248713,0.03534444
0.05248846,-0.007467628,0.03697534
0.06172995,-0.009034157,0.03857264
0.07054634,-0.01063347,0.0400516
0.07980297,-0.01219833,0.04180054
0.08948024,-0.01392078,0.04338793
0.09944832,-0.01581311,0.04520476
0.1098711,-0.01767254,0.04700649
0.1204904,-0.01955307,0.04855072
0.130968,-0.02140796,0.04997329
0.141961,-0.02341509,0.05101565
0.1532556,-0.02518654,0.05136174
0.164105,-0.02691174,0.0517352
0.1753354,-0.02842593,0.05138312
0.1867035,-0.02984989,0.0500634
0.197717,-0.03137255,0.04871801
0.2085463,-0.03310966,0.04775573
0.2191793,-0.03495741,0.04625627
0.2299836,-0.0369854,0.04500271
0.2405456,-0.03913629,0.04381629
0.2523716,-0.04162979,0.04294356
0.261524,-0.04383647,0.04218822
0.2717689,-0.04625094,0.04134635
0.2822603,-0.04851925,0.04081948
0.2927648,-0.05087495,0.04004595
0.3033794,-0.05291677,0.03916631
0.3128884,-0.05498111,0.0382385
0.3236117,-0.05706084,0.03695689
0.3327263,-0.05900979,0.03553312
0.3426123,-0.06112051,0.03402603
0.351204,-0.06271815,0.03237467
0.3599858,-0.06457567,0.03027034
0.3676444,-0.06601787,0.02811277
0.3748044,-0.06751609,0.02543351
0.381953,-0.06880426,0.02272744
0.3886802,-0.06955266,0.02011144
0.3947378,-0.07019627,0.01675582
0.400188,-0.07085872,0.01361348
0.4059165,-0.07156503,0.01062246
0.4110397,-0.0723604,0.007512213
0.4160396,-0.07318318,0.004575919
0.4211256,-0.07391202,0.002163136
0.4257924,-0.07514095,-3.663265E-09
