left
-0.5570446,1.260377,0.4322309
0,0,0
2.795362E-06,0.0009080172,-0.002117692
0.0005091702,0.002107739,-0.004428681
0.001197413,0.003272653,-0.006818031
0.002199549,0.00455153,-0.00937375
0.003665242,0.005889535,-0.01218947
0.00576149,0.007428408,-0.01510621
0.008149939,0.008990765,-0.01787582
0.01072573,0.01053917,-0.02071602
0.0131685,0.0120194,-0.02345133
0.01679783,0.01361215,-0.02634886
0.02110038,0.01515186,-0.02912868
0.02578174,0.01644075,-0.03176184
0.03042626,0.01783478,-0.03411518
0.03547895,0.01923501,-0.0362641
0.0410387,0.0206691,-0.03824873
0.04647749,0.0221163,-0.04026777
0.04647749,0.0221163,-0.04026777
0.06014604,0.02483606,-0.04340068
0.06726123,0.02615821,-0.04507644
0.07491855,0.02755845,-0.04646271
0.08253877,0.0288198,-0.04807379
0.09040891,0.03002894,-0.04972074
0.09814222,0.03122926,-0.05138929
0.106457,0.03186166,-0.05332141
0.1149328,0.03244412,-0.05502029
0.1234681,0.03263485,-0.05630478
0.1322199,0.03255856,-0.05757494
0.1412524,0.03213131,-0.05863427
0.1506726,0.0312103,-0.05915648
0.1608834,0.029966,-0.05914159
0.1718598,0.02901876,-0.05948708
0.1820084,0.02780664,-0.0590065
0.1938903,0.02631319,-0.0581724
0.2064178,0.02453959,-0.05686359
0.2199853,0.02236402,-0.05501223
0.2334909,0.01979959,-0.05277725
0.2482491,0.01663506,-0.05019966
0.2633179,0.01260769,-0.04742017
0.2786219,0.00782454,-0.04426851
0.2945616,0.0005491972,-0.04061769
0.3103852,-0.006428003,-0.03681278
0.3263282,-0.01448429,-0.03365441
0.3427705,-0.02306604,-0.03013343
0.3599926,-0.03245652,-0.02702368
0.3780598,-0.04177487,-0.02342
0.3965377,-0.05197823,-0.02036313
0.4160377,-0.06308174,-0.01816371
0.4366603,-0.0735023,-0.0165881
0.4581479,-0.08454335,-0.01562824
0.4814427,-0.09509718,-0.01446188
0.5057266,-0.105508,-0.01314637
0.5307768,-0.1147175,-0.01034197
0.5570526,-0.1220921,-0.006407141
0.5833107,-0.1291727,1.271469E-08
right
-0.184077,1.194837,0.4237263
0,0,0
0.001320241,-0.001815915,0.001995309
0.002831429,-0.003702283,0.003912812
0.00468348,-0.005649328,0.005533942
0.007097834,-0.007343411,0.007310098
0.009274069,-0.008871555,0.009031923
0.01131656,-0.01031387,0.0106101
0.01413904,-0.01105869,0.01179274
0.0169954,-0.0122546,0.01297837
0.02052374,-0.01346743,0.01382687
0.02416494,-0.01458955,0.01438941
0.02821038,-0.01575387,0.01471085
0.03310655,-0.01697791,0.01421747
0.03807191,-0.01812994,0.01382773
0.04249539,-0.01911891,0.01372444
0.0495746,-0.01976812,0.01250918
0.05579551,-0.02079391,0.01186698
0.05579551,-0.02079391,0.01186698
0.0720767,-0.02061284,0.01055451
0.08153489,-0.02051723,0.01051546
0.09235282,-0.0207442,0.00999064
0.1038016,-0.02086484,0.009197594
0.1159833,-0.02000606,0.009045977
0.1291202,-0.0189805,0.008692486
0.1436547,-0.01723945,0.008669728
0.1584029,-0.01574254,0.00847774
0.173118,-0.01375186,0.008903469
0.1878614,-0.01237833,0.008771606
0.2058385,-0.01047683,0.008407153
0.2239212,-0.00880754,0.008383855
0.2426924,-0.006831408,0.00771187
0.2644348,-0.004459262,0.006779738
0.28357,-0.002254009,0.006194057
0.3055086,0.0009173155,0.005297694
0.3276826,0.004580259,0.004962898
0.3531789,0.009915352,0.004470841
0.3765994,0.0152688,0.004362077
0.4013475,0.02188778,0.003868212
0.4258223,0.02963126,0.003403827
0.4502179,0.03667724,0.00272356
0.4771662,0.04722655,0.001131931
0.5029656,0.05663872,-0.0003698878
0.5310732,0.0658977,-0.002201687
0.5571411,0.0742408,-0.003135195
0.5858009,0.08159184,-0.002965749
0.6151773,0.08780813,-0.001676786
0.6440537,0.09324276,0.0003854606
0.6743769,0.09633064,0.003179738
0.7039342,0.1007956,0.004093051
0.732255,0.1057957,0.004793231
0.7582952,0.1104802,0.003872645
0.7819287,0.1139016,0.0009976476
0.8057408,0.1157159,-0.0002196394
0.8270537,0.1159326,-0.0008605577
0.84516,0.1147474,7.101644E-10
