left
-0.4537223,1.354358,0.7965574
0,0,0
-0.007898554,-0.004111052,-0.001487821
-0.01582054,-0.008081794,-0.002750457
-0.02463023,-0.0124259,-0.004289693
-0.03385074,-0.01717412,-0.00609928
-0.04321426,-0.02160001,-0.007825295
-0.05245388,-0.02629519,-0.009684482
-0.063058,-0.0311414,-0.01142715
-0.07457078,-0.03587461,-0.01305934
-0.08548862,-0.04075801,-0.01482186
-0.09741126,-0.04531407,-0.01630944
-0.109137,-0.05041552,-0.0179768
-0.1208606,-0.05519247,-0.01924288
-0.1319846,-0.06021667,-0.02055424
-0.1431894,-0.06507683,-0.02122746
-0.1544066,-0.06985593,-0.02187224
-0.1658518,-0.07474899,-0.02256349
-0.1767876,-0.07946599,-0.02294306
-0.187046,-0.08411264,-0.023522
-0.196868,-0.0885154,-0.0236985
-0.2051508,-0.09270716,-0.02349757
-0.2144535,-0.09705615,-0.02345306
-0.2227552,-0.101054,-0.02325832
-0.2305248,-0.1054876,-0.02293234
-0.2372235,-0.1090399,-0.02285632
-0.2439433,-0.1128016,-0.02255722
-0.250092,-0.1160665,-0.02190962
-0.2564335,-0.1193841,-0.02103072
-0.2616016,-0.1221426,-0.0201024
-0.2667555,-0.1248608,-0.01938222
-0.2716297,-0.1273854,-0.01842742
-0.2759445,-0.1296775,-0.01739882
-0.2783089,-0.1311936,-0.01636364
-0.282132,-0.1332643,-0.01523721
-0.2850188,-0.134763,-0.01407575
-0.2874138,-0.1362591,-0.0129535
-0.2894633,-0.1374686,-0.01194554
-0.2916621,-0.138624,-0.01044901
-0.2940382,-0.1398001,-0.008894756
-0.2957011,-0.1407549,-0.007864611
-0.2969736,-0.1412795,-0.006643394
-0.2977037,-0.1418068,-0.005713953
-0.2985162,-0.142306,-0.004806804
-0.2993828,-0.1428044,-0.003897218
-0.300158,-0.143308,-0.003005815
-0.3005379,-0.1436487,-0.001879782
-0.3009532,-0.1439433,-0.001014268
-0.3011887,-0.1442301,-0.0004193868
-0.3013298,-0.1445247,-1.032038E-09
right
0.2352226,1.367576,0.6840805
0,0,0
-0.007327656,-0.005461693,0.003913452
-0.01568416,-0.01055336,0.007895206
-0.0239991,-0.01609206,0.01197657
-0.03510089,-0.02202082,0.01433282
-0.04434752,-0.02731133,0.01763009
-0.05276946,-0.03209162,0.02145818
-0.06259234,-0.03764081,0.02525598
-0.07254573,-0.04316866,0.02860059
-0.08206665,-0.04848981,0.03227249
-0.09366764,-0.05369782,0.03534735
-0.1042472,-0.05892324,0.03895656
-0.1165598,-0.06427288,0.04187042
-0.1281829,-0.06902003,0.04420243
-0.1401854,-0.07399023,0.04610421
-0.151597,-0.0789268,0.04772366
-0.1631481,-0.08347559,0.0484443
-0.1743211,-0.08822358,0.04935852
-0.1851057,-0.09335184,0.05040938
-0.1949183,-0.09739614,0.05121081
-0.2055094,-0.1022899,0.05218489
-0.2154319,-0.105572,0.05081638
-0.2244722,-0.1090579,0.0500899
-0.2340096,-0.1122981,0.04973178
-0.2428488,-0.1152012,0.04868763
-0.2518264,-0.1181457,0.04780965
-0.2603,-0.1208422,0.04637199
-0.269548,-0.1242552,0.04491817
-0.2775471,-0.1260629,0.04266158
-0.2852038,-0.1279442,0.03997485
-0.292313,-0.1292888,0.03735426
-0.2983059,-0.1302611,0.03412524
-0.3047941,-0.1319125,0.03176558
-0.3102891,-0.1325861,0.02902431
-0.3139735,-0.1334105,0.02684205
-0.3175804,-0.1340427,0.02426696
-0.3206713,-0.1348875,0.02250895
-0.3242991,-0.1358244,0.02037547
-0.3278767,-0.1368232,0.01860159
-0.3311984,-0.1376276,0.0169716
-0.3342234,-0.1384103,0.0151421
-0.3370731,-0.1386912,0.01280889
-0.3399746,-0.1391909,0.01065217
-0.3421029,-0.1393681,0.008611095
-0.344088,-0.1394701,0.006632266
-0.3458534,-0.13975,0.005002551
-0.3474716,-0.1399851,0.003457546
-0.3488903,-0.1400634,0.001757723
-0.3500533,-0.1400827,6.659796E-09
